,submission_date,state,new_case,caseInterpolate_MA7,caseInterpolate_savitzky31_3,caseInterpolate_gauss8,caseInterpolate_gauss3
35987,2021-06-01,HI,55,54.57142857142857,154.81458243674825,53,51
2311,2021-06-02,HI,21,51.0,151.59770323223626,52,51
35178,2021-06-03,HI,41,49.285714285714285,141.95809644612555,52,51
4130,2021-06-04,HI,65,53.285714285714285,128.35923803483652,51,51
3258,2021-06-05,HI,66,56.285714285714285,118.34222745702053,51,51
2400,2021-06-06,HI,77,50.285714285714285,111.19282429953108,50,51
697,2021-06-07,HI,31,50.857142857142854,105.20895150513033,50,52
33540,2021-06-08,HI,31,47.42857142857143,103.74259892636297,50,52
35120,2021-06-09,HI,39,50.0,99.38150354481411,49,53
36739,2021-06-10,HI,61,52.857142857142854,94.07592470950641,49,53
36598,2021-06-11,HI,73,54.0,85.5905003510838,48,53
1071,2021-06-12,HI,98,58.57142857142857,75.99839180955398,48,52
1593,2021-06-13,HI,30,51.857142857142854,69.52569707128131,47,50
5380,2021-06-14,HI,46,54.0,64.32528483091349,47,48
44,2021-06-15,HI,33,54.285714285714285,59.55625268975511,46,45
4758,2021-06-16,HI,29,52.857142857142854,54.97170943849236,45,43
19,2021-06-17,HI,31,48.57142857142857,64.03687512740943,45,42
5555,2021-06-18,HI,57,46.285714285714285,62.57679675643839,44,41
4112,2021-06-19,HI,57,40.42857142857143,57.734037011030814,44,41
2350,2021-06-20,HI,60,44.714285714285715,55.104622981267966,44,40
1968,2021-06-21,HI,12,39.857142857142854,53.63652630863666,44,39
4871,2021-06-22,HI,18,37.714285714285715,57.26899816530385,43,39
34170,2021-06-23,HI,38,39.0,59.72302883417516,43,39
36421,2021-06-24,HI,53,42.142857142857146,56.923373122834036,44,39
1154,2021-06-25,HI,41,39.857142857142854,57.15461278851161,44,39
33070,2021-06-26,HI,53,39.285714285714285,52.8731341593241,45,40
4027,2021-06-27,HI,46,37.285714285714285,49.90869555369318,45,40
33453,2021-06-28,HI,17,38.0,47.376090058664985,46,41
35145,2021-06-29,HI,30,39.714285714285715,57.09014926725406,47,42
3656,2021-06-30,HI,47,41.0,63.33106072617727,49,43
35014,2021-07-01,HI,44,39.714285714285715,58.03644476658588,51,45
32237,2021-07-02,HI,73,44.285714285714285,58.60798659086276,53,46
37413,2021-07-03,HI,44,43.0,58.08188180932751,55,47
35440,2021-07-04,HI,52,43.857142857142854,60.40243267118167,58,48
34569,2021-07-05,HI,42,47.42857142857143,63.09420371922353,61,49
35636,2021-07-06,HI,34,48.0,76.26675575890735,64,51
32041,2021-07-07,HI,34,46.142857142857146,89.01748623977893,68,54
35670,2021-07-08,HI,63,48.857142857142854,87.51511925524926,73,58
35563,2021-07-09,HI,57,46.57142857142857,91.71895173163605,78,63
35325,2021-07-10,HI,100,54.57142857142857,97.50284264649258,83,67
912,2021-07-11,HI,91,60.142857142857146,101.70040091508302,89,72
511,2021-07-12,HI,56,62.142857142857146,109.03232236290746,95,78
35623,2021-07-13,HI,53,64.85714285714286,131.99241205916329,103,84
31937,2021-07-14,HI,40,65.71428571428571,155.76955310426058,110,92
37078,2021-07-15,HI,144,77.28571428571429,156.42254637704136,119,101
36528,2021-07-16,HI,137,88.71428571428571,169.98554893655577,128,110
33642,2021-07-17,HI,122,91.85714285714286,181.37683752746383,138,119
3436,2021-07-18,HI,140,98.85714285714286,199.02285442478882,149,129
36236,2021-07-19,HI,122,108.28571428571429,217.30073161340002,161,139
2003,2021-07-20,HI,97,114.57142857142857,253.38603365874656,173,150
35802,2021-07-21,HI,130,127.42857142857143,288.26000588914803,186,162
35600,2021-07-22,HI,218,138.0,289.5576796756438,201,175
63,2021-07-23,HI,215,149.14285714285714,312.09366010555163,216,186
4509,2021-07-24,HI,242,166.28571428571428,336.0542934154794,232,196
36087,2021-07-25,HI,259,183.28571428571428,357.4608031892002,249,207
35452,2021-07-26,HI,156,188.14285714285714,383.4985163876871,267,222
1259,2021-07-27,HI,148,195.42857142857142,428.4162948198146,286,242
3948,2021-07-28,HI,88,189.42857142857142,471.5967972094497,305,268
875,2021-07-29,HI,232,191.42857142857142,476.50184602142735,325,300
975,2021-07-30,HI,552,239.57142857142858,500.70225826179524,346,334
3996,2021-07-31,HI,467,271.7142857142857,527.6638655462184,367,366
2470,2021-08-01,HI,447,298.57142857142856,550.5374527169357,388,395
2843,2021-08-02,HI,356,327.14285714285717,576.3117397902556,409,421
32434,2021-08-03,HI,369,358.7142857142857,627.2923282520554,430,446
34625,2021-08-04,HI,320,391.85714285714283,674.9566241590973,451,470
1009,2021-08-05,HI,635,449.42857142857144,676.4145054248113,472,493
36199,2021-08-06,HI,607,457.2857142857143,699.3363383089082,493,513
3814,2021-08-07,HI,600,476.2857142857143,730.2603682982625,513,530
209,2021-08-08,HI,632,502.7142857142857,755.3772905388569,532,546
1872,2021-08-09,HI,432,513.5714285714286,788.1407506398784,551,563
35109,2021-08-10,HI,419,520.7142857142857,841.3523975627984,569,586
34860,2021-08-11,HI,460,540.7142857142857,889.1317357131529,587,613
3479,2021-08-12,HI,543,527.5714285714286,890.4220480645085,604,641
32238,2021-08-13,HI,1149,605.0,923.3473011846245,620,665
643,2021-08-14,HI,764,628.4285714285714,952.7844798296675,635,680
3185,2021-08-15,HI,829,656.5714285714286,934.186119730911,649,687
32806,2021-08-16,HI,522,669.4285714285714,981.6140795941016,663,688
34940,2021-08-17,HI,453,674.2857142857143,1017.1302407755551,676,688
2409,2021-08-18,HI,641,700.1428571428571,1048.4593082516024,689,691
35723,2021-08-19,HI,744,728.8571428571429,1026.2493148202673,701,697
33814,2021-08-20,HI,836,684.1428571428571,1033.8297583184212,711,704
4152,2021-08-21,HI,752,682.4285714285714,1047.892024734422,721,711
5621,2021-08-22,HI,885,690.4285714285714,1051.8348320460254,730,718
908,2021-08-23,HI,570,697.2857142857143,1065.187184307685,738,730
36608,2021-08-24,HI,557,712.1428571428571,1098.2633128723185,745,750
34135,2021-08-25,HI,503,692.4285714285714,1127.8814016172503,750,780
37015,2021-08-26,HI,824,703.8571428571429,1099.7684205757773,754,816
36640,2021-08-27,HI,1017,729.7142857142857,1099.3874153434956,756,849
32657,2021-08-28,HI,927,754.7142857142857,1105.7484880744748,757,871
32059,2021-08-29,HI,1658,865.1428571428571,1109.9372805726061,755,876
37447,2021-08-30,HI,714,885.7142857142857,1109.39113003692,751,866
1172,2021-08-31,HI,545,884.0,1141.6575007361432,746,845
3539,2021-09-01,HI,447,876.0,1169.8833948673803,739,819
261,2021-09-02,HI,1060,909.7142857142857,1142.387641849192,729,794
32060,2021-09-03,HI,862,887.5714285714286,1137.2528936102742,719,767
367,2021-09-04,HI,875,880.1428571428571,1144.3402795080292,706,738
36166,2021-09-05,HI,718,745.8571428571429,1142.0194115381998,693,705
34881,2021-09-06,HI,742,749.8571428571429,1152.252372647172,678,672
5672,2021-09-07,HI,497,743.0,1179.4138938594301,663,642
489,2021-09-08,HI,371,732.1428571428571,1204.3005277582727,647,620
993,2021-09-09,HI,421,640.8571428571429,1174.937960089696,630,606
33913,2021-09-10,HI,741,623.5714285714286,1162.1623139821963,613,598
5235,2021-09-11,HI,829,617.0,1174.4947337425533,595,591
33277,2021-09-12,HI,713,616.2857142857143,1177.2345919499871,578,581
36052,2021-09-13,HI,454,575.1428571428571,1178.5239756279866,560,568
3631,2021-09-14,HI,421,564.2857142857143,1200.3488187727917,543,552
33223,2021-09-15,HI,487,580.8571428571429,1217.2315114725134,525,534
35059,2021-09-16,HI,579,603.4285714285714,1195.9624000543608,507,516
37503,2021-09-17,HI,567,578.5714285714286,1174.0929805884616,490,497
1763,2021-09-18,HI,550,538.7142857142857,1189.1400711227882,473,476
33145,2021-09-19,HI,461,502.7142857142857,1191.0351083829753,456,454
5294,2021-09-20,HI,419,497.7142857142857,1196.3287956692104,439,431
34609,2021-09-21,HI,274,476.7142857142857,1219.2402772429723,422,409
35472,2021-09-22,HI,328,454.0,1239.5671023126229,406,391
35932,2021-09-23,HI,437,433.7142857142857,1208.2373326689162,389,374
5344,2021-09-24,HI,391,408.57142857142856,1188.6485084599874,373,359
283,2021-09-25,HI,394,386.2857142857143,1202.1477043647644,358,344
2397,2021-09-26,HI,367,372.85714285714283,1205.2189177557814,343,328
36534,2021-09-27,HI,248,348.42857142857144,1203.9503046501613,328,313
33389,2021-09-28,HI,237,343.14285714285717,1230.6314752316016,313,300
2153,2021-09-29,HI,214,326.85714285714283,1227.6630501257102,299,288
3058,2021-09-30,HI,327,311.14285714285717,1187.4213232462791,286,277
3136,2021-10-01,HI,359,306.57142857142856,1153.6498221930278,273,265
34091,2021-10-02,HI,269,288.7142857142857,1154.715372941629,260,252
2598,2021-10-03,HI,276,275.7142857142857,1123.5845432512626,248,238
4270,2021-10-04,HI,188,267.14285714285717,1097.22904256042,236,223
35168,2021-10-05,HI,87,245.71428571428572,1145.4258986613509,225,210
5273,2021-10-06,HI,164,238.57142857142858,1109.1728691476587,215,198
36596,2021-10-07,HI,278,231.57142857142858,1065.6334911323015,205,188
5282,2021-10-08,HI,192,207.71428571428572,1043.7284649708936,196,179
34855,2021-10-09,HI,189,196.28571428571428,1026.1687467439801,187,168
33983,2021-10-10,HI,200,185.42857142857142,1002.4533964529207,179,158
32019,2021-10-11,HI,107,173.85714285714286,985.7712292464151,171,147
3166,2021-10-12,HI,49,168.42857142857142,997.383157036399,165,139
37203,2021-10-13,HI,113,161.14285714285714,979.3981517135152,158,133
5488,2021-10-14,HI,156,143.71428571428572,930.1577385671246,153,129
35714,2021-10-15,HI,151,137.85714285714286,882.9508709144033,148,127
4217,2021-10-16,HI,135,130.14285714285714,880.4928990464108,144,125
2718,2021-10-17,HI,135,120.85714285714286,855.7720899680626,140,124
1412,2021-10-18,HI,109,121.14285714285714,838.6194251285417,137,123
34151,2021-10-19,HI,64,123.28571428571429,849.4587193367911,134,123
32109,2021-10-20,HI,134,126.28571428571429,842.5607601531176,131,123
3300,2021-10-21,HI,142,124.28571428571429,790.5733538698496,129,125
34761,2021-10-22,HI,118,119.57142857142857,756.3539151509657,127,126
33358,2021-10-23,HI,170,124.57142857142857,756.3580375546442,125,126
37357,2021-10-24,HI,153,127.14285714285714,737.3419556501842,124,126
4724,2021-10-25,HI,85,123.71428571428571,734.0289021268884,122,126
6,2021-10-26,HI,69,124.42857142857143,763.7567555324015,121,125
945,2021-10-27,HI,175,130.28571428571428,757.8763505402159,120,124
32206,2021-10-28,HI,117,126.71428571428571,704.7166866746697,119,123
2803,2021-10-29,HI,143,130.28571428571428,682.795102946839,117,120
35750,2021-10-30,HI,150,127.42857142857143,696.3023171532762,116,117
36425,2021-10-31,HI,125,123.42857142857143,695.0443724659673,115,113
36545,2021-11-01,HI,64,120.42857142857143,702.8597703232233,115,110
1243,2021-11-02,HI,39,116.14285714285714,703.3385127635959,114,107
37144,2021-11-03,HI,161,114.14285714285714,717.5582459398853,113,106
35529,2021-11-04,HI,110,113.14285714285714,694.8756030714171,113,105
448,2021-11-05,HI,111,108.57142857142857,703.570998210605,113,105
35256,2021-11-06,HI,88,99.71428571428571,727.6270810210876,113,105
37335,2021-11-07,HI,123,99.42857142857143,753.2948424652878,113,105
36976,2021-11-08,HI,97,104.14285714285714,777.5488459534755,114,105
35019,2021-11-09,HI,75,109.28571428571429,807.1353371537291,114,105
35079,2021-11-10,HI,128,104.57142857142857,826.7487145801715,115,105
870,2021-11-11,HI,128,107.14285714285714,813.1679539740423,117,104
5200,2021-11-12,HI,126,109.28571428571429,824.0475888468593,118,104
32878,2021-11-13,HI,78,107.85714285714286,862.206618496455,120,105
33123,2021-11-14,HI,72,100.57142857142857,876.4265555278713,121,108
35233,2021-11-15,HI,93,100.0,889.9889691725743,123,114
483,2021-11-16,HI,58,97.57142857142857,928.1245101814309,124,123
4907,2021-11-17,HI,133,98.28571428571429,959.8188633944143,126,133
523,2021-11-18,HI,216,110.85714285714286,946.8069718453419,127,143
32149,2021-11-19,HI,198,121.14285714285714,979.9284695010076,128,151
3626,2021-11-20,HI,212,140.28571428571428,1025.5282112845136,129,156
4443,2021-11-21,HI,96,143.71428571428572,1060.09712564271,129,159
35944,2020-01-22,AK,0,,0.0,0,0
32148,2020-01-23,AK,0,,0.0,0,0
34271,2020-01-24,AK,0,,0.0,0,0
2525,2020-01-25,AK,0,,0.0,0,0
5168,2020-01-26,AK,0,,0.0,0,0
3396,2020-01-27,AK,0,,0.0,0,0
36847,2020-01-28,AK,0,0.0,0.0,0,0
35648,2020-01-29,AK,0,0.0,0.0,0,0
2512,2020-01-30,AK,0,0.0,0.0,0,0
34826,2020-01-31,AK,0,0.0,0.0,0,0
971,2020-02-01,AK,0,0.0,0.0,0,0
34144,2020-02-02,AK,0,0.0,0.0,0,0
2635,2020-02-03,AK,0,0.0,0.0,0,0
35110,2020-02-04,AK,0,0.0,0.0,0,0
32699,2020-02-05,AK,0,0.0,0.0,0,0
34615,2020-02-06,AK,0,0.0,0.0,0,0
35779,2020-02-07,AK,0,0.0,0.0,0,0
35584,2020-02-08,AK,0,0.0,0.0,0,0
32225,2020-02-09,AK,0,0.0,-0.07991120976692558,0,0
143,2020-02-10,AK,0,0.0,-0.06326304106548271,0,0
692,2020-02-11,AK,0,0.0,-0.047294389453894706,0,0
4230,2020-02-12,AK,0,0.0,-0.03200525493216149,0,0
33637,2020-02-13,AK,0,0.0,-0.17721805703413426,0,0
32951,2020-02-14,AK,0,0.0,-0.12999161928922492,0,0
3715,2020-02-15,AK,0,0.0,-0.1647149425808057,0,0
4817,2020-02-16,AK,0,0.0,-0.10491743867358244,0,0
36766,2020-02-17,AK,0,0.0,-0.04783800312577853,0,0
4374,2020-02-18,AK,0,0.0,0.006523364062606257,0,0
5103,2020-02-19,AK,0,0.0,-0.6077600851661413,0,0
37171,2020-02-20,AK,0,0.0,-0.952841513964075,0,0
35763,2020-02-21,AK,0,0.0,-1.4084124215724008,0,0
1295,2020-02-22,AK,0,0.0,-1.5616888264739837,0,0
996,2020-02-23,AK,0,0.0,-2.144873043557043,0,0
117,2020-02-24,AK,0,0.0,-1.400462071621099,0,0
4916,2020-02-25,AK,0,0.0,-1.781920315295927,0,0
37097,2020-02-26,AK,0,0.0,-3.4879159210854107,0,0
37366,2020-02-27,AK,0,0.0,-2.0826745792656647,0,0
569,2020-02-28,AK,0,0.0,-2.367528143332801,0,0
32827,2020-02-29,AK,0,0.0,-6.907404471222442,0,0
919,2020-03-01,AK,0,0.0,-9.258850710095345,0,0
35595,2020-03-02,AK,0,0.0,-5.497497112052357,0,0
32621,2020-03-03,AK,0,0.0,-7.718340166255169,0,0
34080,2020-03-04,AK,0,0.0,-9.677206731749287,0,0
402,2020-03-05,AK,0,0.0,-15.124917891684955,0,0
2371,2020-03-06,AK,0,0.0,-7.302770164669619,0,0
2836,2020-03-07,AK,0,0.0,-8.513669618790894,0,0
2735,2020-03-08,AK,0,0.0,-8.856395388343994,0,0
34970,2020-03-09,AK,0,0.0,-9.886248839158277,0,0
36423,2020-03-10,AK,0,0.0,-7.476273528279206,1,0
35869,2020-03-11,AK,0,0.0,-18.384674624566767,1,0
3062,2020-03-12,AK,0,0.0,-9.073048087159346,1,0
32839,2020-03-13,AK,1,0.14285714285714285,-21.030578269043414,2,0
36208,2020-03-14,AK,0,0.14285714285714285,-14.180162631090106,2,0
33196,2020-03-15,AK,0,0.14285714285714285,-8.324605313823588,2,1
5015,2020-03-16,AK,0,0.14285714285714285,21.3320120501031,3,1
34597,2020-03-17,AK,2,0.42857142857142855,30.07182495639768,3,2
2781,2020-03-18,AK,5,1.1428571428571428,27.517474914494144,4,2
36414,2020-03-19,AK,3,1.5714285714285714,48.918503250356785,4,3
35642,2020-03-20,AK,3,1.8571428571428572,70.63065981109428,5,4
35425,2020-03-21,AK,1,2.0,88.19069514598291,5,5
35254,2020-03-22,AK,10,3.4285714285714284,106.69263176968903,6,6
32782,2020-03-23,AK,13,5.285714285714286,148.11486103875512,7,7
1432,2020-03-24,AK,4,5.571428571428571,167.3110829237355,7,8
35065,2020-03-25,AK,7,5.857142857142857,170.92280685859248,8,9
968,2020-03-26,AK,14,7.428571428571429,202.4769983465084,8,10
1791,2020-03-27,AK,11,8.571428571428571,231.81181906724947,8,11
4869,2020-03-28,AK,17,10.857142857142858,251.03950259349023,9,11
2041,2020-03-29,AK,19,12.142857142857142,274.4699540193435,9,12
5484,2020-03-30,AK,8,11.428571428571429,322.6277831887471,9,12
32926,2020-03-31,AK,10,12.285714285714286,336.48660218804486,10,11
32110,2020-04-01,AK,13,13.142857142857142,337.67460191623815,10,11
35269,2020-04-02,AK,8,12.285714285714286,373.55727196538993,10,11
5679,2020-04-03,AK,11,12.285714285714286,405.5705451992116,10,11
33323,2020-04-04,AK,11,11.428571428571429,433.12559740877475,10,11
35617,2020-04-05,AK,14,10.714285714285714,438.4608258397697,10,11
34585,2020-04-06,AK,6,10.428571428571429,494.6532197784773,10,12
36694,2020-04-07,AK,22,12.142857142857142,518.7881718725224,10,12
2850,2020-04-08,AK,13,12.142857142857142,518.2852159731817,10,11
2225,2020-04-09,AK,9,12.285714285714286,555.6368207660422,9,11
35675,2020-04-10,AK,11,12.285714285714286,582.7777299599082,9,11
4503,2020-04-11,AK,11,12.285714285714286,637.4342340709867,9,10
2873,2020-04-12,AK,15,12.428571428571429,624.2481143400754,9,9
3243,2020-04-13,AK,5,12.285714285714286,651.464087521801,8,9
32759,2020-04-14,AK,8,10.285714285714286,678.2893610274297,8,8
35866,2020-04-15,AK,8,9.571428571428571,709.8426011914198,7,7
31841,2020-04-16,AK,7,9.285714285714286,742.3496341932997,7,7
36353,2020-04-17,AK,9,9.0,771.5647240028085,7,6
37479,2020-04-18,AK,5,8.142857142857142,785.630591859385,6,6
4836,2020-04-19,AK,5,6.714285714285714,800.1212484993995,6,5
36192,2020-04-20,AK,2,6.285714285714286,821.1215882579445,5,5
36809,2020-04-21,AK,8,6.285714285714286,843.3492264830458,5,4
1133,2020-04-22,AK,6,6.0,878.8925003963847,5,4
35354,2020-04-23,AK,2,5.285714285714286,839.8489433509251,4,3
34689,2020-04-24,AK,2,4.285714285714286,861.9981426532876,4,3
34740,2020-04-25,AK,0,3.5714285714285716,874.9153774717431,4,3
35048,2020-04-26,AK,2,3.142857142857143,882.5023443339597,4,3
3191,2020-04-27,AK,4,3.4285714285714284,891.3537112958389,3,3
34620,2020-04-28,AK,6,3.142857142857143,905.8328161453259,3,3
36247,2020-04-29,AK,4,2.857142857142857,919.1389612448752,3,3
33600,2020-04-30,AK,0,2.5714285714285716,935.8547871978977,3,3
35973,2020-05-01,AK,9,3.5714285714285716,960.2572425196491,3,3
5660,2020-05-02,AK,1,3.7142857142857144,950.2690208158733,2,2
35568,2020-05-03,AK,3,3.857142857142857,966.476273528279,2,2
37080,2020-05-04,AK,2,3.5714285714285716,976.9038936329246,2,2
35518,2020-05-05,AK,1,2.857142857142857,997.8202224285938,2,2
2462,2020-05-06,AK,1,2.4285714285714284,997.6108405626396,2,1
58,2020-05-07,AK,2,2.7142857142857144,1005.6391764252868,2,1
3411,2020-05-08,AK,3,1.8571428571428572,1030.0477700514164,2,1
31975,2020-05-09,AK,1,1.8571428571428572,1031.1399805205097,2,1
3088,2020-05-10,AK,1,1.5714285714285714,1029.7000385059682,2,1
4603,2020-05-11,AK,2,1.5714285714285714,1037.726494371333,2,1
34685,2020-05-12,AK,2,1.7142857142857142,1050.6851570817,2,2
506,2020-05-13,AK,1,1.7142857142857142,1036.5779066343516,2,2
37464,2020-05-14,AK,5,2.142857142857143,1036.3703368139704,2,2
31942,2020-05-15,AK,1,1.8571428571428572,1051.866950553806,2,2
991,2020-05-16,AK,4,2.2857142857142856,1035.5248363496337,2,2
32102,2020-05-17,AK,4,2.7142857142857144,1026.713900654601,3,2
35349,2020-05-18,AK,3,2.857142857142857,1018.2498357833697,3,2
3891,2020-05-19,AK,0,2.5714285714285716,1014.211986681465,3,2
32386,2020-05-20,AK,3,2.857142857142857,980.5668078552172,3,2
32851,2020-05-21,AK,0,2.142857142857143,974.5960723912202,4,2
34201,2020-05-22,AK,2,2.2857142857142856,980.9664545063305,4,2
5279,2020-05-23,AK,4,2.2857142857142856,963.1616571156761,4,2
5360,2020-05-24,AK,0,1.7142857142857142,942.7021223583771,5,2
35439,2020-05-25,AK,1,1.4285714285714286,921.3827266755757,5,3
3109,2020-05-26,AK,2,1.7142857142857142,926.6906611701281,6,4
33017,2020-05-27,AK,1,1.4285714285714286,880.1006591315767,7,5
32413,2020-05-28,AK,13,3.2857142857142856,855.5049038483314,7,7
34431,2020-05-29,AK,5,3.7142857142857144,862.0879521619966,8,8
612,2020-05-30,AK,3,3.5714285714285716,830.2673899748576,8,10
36670,2020-05-31,AK,28,7.571428571428571,809.9667716143059,9,11
2338,2020-06-01,AK,7,8.428571428571429,755.2395977258826,10,12
150,2020-06-02,AK,20,11.0,769.2511268658405,10,13
3132,2020-06-03,AK,18,13.428571428571429,745.0853926476249,11,13
34770,2020-06-04,AK,10,13.0,726.3541190060928,11,13
1182,2020-06-05,AK,11,13.857142857142858,697.452490430134,12,13
33286,2020-06-06,AK,12,15.142857142857142,660.2741398446169,12,13
34336,2020-06-07,AK,8,12.285714285714286,623.3662370608619,12,13
35800,2020-06-08,AK,18,13.857142857142858,601.397585449274,13,14
4516,2020-06-09,AK,11,12.571428571428571,582.4627737887606,13,14
33875,2020-06-10,AK,20,12.857142857142858,561.301932093592,13,14
33166,2020-06-11,AK,18,14.0,529.5579288319099,14,15
1274,2020-06-12,AK,14,14.428571428571429,471.9505085052888,14,15
2166,2020-06-13,AK,26,16.428571428571427,495.4210514394435,14,14
36091,2020-06-14,AK,9,16.571428571428573,470.9259099866361,15,14
4408,2020-06-15,AK,3,14.428571428571429,458.3573580375546,15,14
36494,2020-06-16,AK,13,14.714285714285714,436.9548574146639,15,14
34674,2020-06-17,AK,20,14.714285714285714,429.6572515798771,16,14
115,2020-06-18,AK,12,13.857142857142858,408.0193888876304,16,14
35180,2020-06-19,AK,16,14.142857142857142,389.07780470678836,17,14
206,2020-06-20,AK,21,13.428571428571429,366.06068087612397,18,14
37305,2020-06-21,AK,11,13.714285714285714,348.4829101451901,19,14
34965,2020-06-22,AK,6,14.142857142857142,347.3269609730684,20,15
34584,2020-06-23,AK,16,14.571428571428571,349.56923146617135,21,16
33901,2020-06-24,AK,14,13.714285714285714,360.10781671159015,22,17
35277,2020-06-25,AK,24,15.428571428571429,357.0292192348637,23,19
3955,2020-06-26,AK,18,15.714285714285714,356.5320845319259,24,21
34691,2020-06-27,AK,19,15.428571428571429,365.4527622369701,26,23
16,2020-06-28,AK,29,18.0,368.6533330313257,27,26
2121,2020-06-29,AK,21,20.142857142857142,368.5203288862714,29,28
32857,2020-06-30,AK,36,23.0,391.71559944732604,30,31
33488,2020-07-01,AK,38,26.428571428571427,400.03320573512417,32,33
967,2020-07-02,AK,38,28.428571428571427,418.3960905116763,34,34
